,epo-22,epo-20,epo-18,epo-16,epo-14,epo-12,epo-10,epo-8,epo-6,epo-4,epo-2,epo0,epo2,epo4,epo6,epo8,epo10,epo12,epo14,epo16,nao-22,nao-20,nao-18,nao-16,nao-14,nao-12,nao-10,nao-8,nao-6,nao-4,nao-2,nao0,nao2,nao4,nao6,nao8,nao10,nao12,nao14,nao16,pna-22,pna-20,pna-18,pna-16,pna-14,pna-12,pna-10,pna-8,pna-6,pna-4,pna-2,pna0,pna2,pna4,pna6,pna8,pna10,pna12,pna14,pna16,wpo-22,wpo-20,wpo-18,wpo-16,wpo-14,wpo-12,wpo-10,wpo-8,wpo-6,wpo-4,wpo-2,wpo0,wpo2,wpo4,wpo6,wpo8,wpo10,wpo12,wpo14,wpo16
2746,20.79,176.58,96.09,102.09,189.15,98.18,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,102.15,119.81,192.53,127.17,44.98,46.12,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,233.71,305.21,365.61,462.13,415.76,351.51,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,230.17,123.82,75.22,89.37,77.15,66.83,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14
2747,67.16,141.39,24.44,185.72,136.63,110.92,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,45.74,186.10,174.50,56.00,32.12,51.30,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,275.41,282.85,399.91,438.74,364.85,315.33,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,172.82,113.11,72.01,74.66,91.50,31.99,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34
2748,176.58,96.09,102.09,189.15,98.18,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,119.81,192.53,127.17,44.98,46.12,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,305.21,365.61,462.13,415.76,351.51,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,123.82,75.22,89.37,77.15,66.83,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28
2749,141.39,24.44,185.72,136.63,110.92,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,186.10,174.50,56.00,32.12,51.30,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,282.85,399.91,438.74,364.85,315.33,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,113.11,72.01,74.66,91.50,31.99,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57
2750,96.09,102.09,189.15,98.18,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,192.53,127.17,44.98,46.12,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,365.61,462.13,415.76,351.51,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,75.22,89.37,77.15,66.83,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80
2751,24.44,185.72,136.63,110.92,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,174.50,56.00,32.12,51.30,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,399.91,438.74,364.85,315.33,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,72.01,74.66,91.50,31.99,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15
2752,102.09,189.15,98.18,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,127.17,44.98,46.12,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,462.13,415.76,351.51,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,89.37,77.15,66.83,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83
2753,185.72,136.63,110.92,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,56.00,32.12,51.30,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,438.74,364.85,315.33,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,74.66,91.50,31.99,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32
2754,189.15,98.18,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,44.98,46.12,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,415.76,351.51,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,77.15,66.83,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17
2755,136.63,110.92,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,32.12,51.30,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,364.85,315.33,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,91.50,31.99,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11
2756,98.18,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,46.12,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,351.51,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,66.83,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51
2757,110.92,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,51.30,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,315.33,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,31.99,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92
2758,81.40,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,80.41,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,315.82,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,6.44,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35
2759,65.08,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,76.66,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,310.73,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,2.08,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50
2760,114.67,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,52.86,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,291.73,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,5.08,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87
2761,81.73,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,110.82,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,298.37,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,3.06,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36
2762,102.47,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,156.98,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,343.06,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,4.19,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53
2763,139.50,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,182.05,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,381.95,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,39.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43
2764,174.24,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,171.41,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,403.72,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,73.42,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60
2765,126.97,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,75.17,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,440.45,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,92.58,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75
2766,115.51,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,15.59,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,484.84,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,74.84,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39
2767,96.68,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,48.57,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,442.65,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,29.34,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58
2768,88.89,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,82.73,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,416.13,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,22.94,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18
2769,107.44,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,24.77,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,438.95,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,21.25,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44
2770,106.04,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,2.70,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,419.80,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,12.52,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04
2771,86.50,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,73.93,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,346.63,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,26.38,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39
2772,104.18,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,14.97,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,299.12,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,5.56,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09
2773,70.19,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,14.94,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,352.52,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,3.89,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49
2774,17.57,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,14.90,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,389.87,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,25.66,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95
2775,15.84,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,8.47,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,392.80,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,50.31,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04
2776,23.53,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,119.12,85.33,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,349.06,288.07,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,85.53,77.98,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95,148.61
2777,6.44,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,126.28,111.40,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,377.11,184.01,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,72.24,87.81,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04,154.74
2778,16.64,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,119.12,125.00,57.70,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,349.06,346.90,95.85,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,85.53,141.57,98.14,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95,148.61,154.17
2779,3.03,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,126.28,84.52,0.45,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,377.11,295.48,34.85,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,72.24,206.13,96.24,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04,154.74,137.51
2780,2.86,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,119.12,125.00,9.43,0.91,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,349.06,346.90,224.19,27.27,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,85.53,141.57,284.67,79.23,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95,148.61,154.17,112.35
2781,24.05,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,126.28,84.52,57.48,8.24,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,377.11,295.48,149.95,63.92,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,72.24,206.13,347.38,60.67,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04,154.74,137.51,72.97
2782,52.50,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,119.12,125.00,9.43,81.27,54.24,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,349.06,346.90,224.19,120.70,131.83,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,85.53,141.57,284.67,374.85,46.13,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95,148.61,154.17,112.35,47.58
2783,113.53,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,126.28,84.52,57.48,69.54,38.68,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,377.11,295.48,149.95,82.22,100.24,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,72.24,206.13,347.38,327.09,23.59,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04,154.74,137.51,72.97,18.45
2784,153.50,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,119.12,125.00,9.43,81.27,94.88,10.92,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,349.06,346.90,224.19,120.70,33.25,109.24,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,85.53,141.57,284.67,374.85,295.18,16.14,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95,148.61,154.17,112.35,47.58,41.70
2785,140.52,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,126.28,84.52,57.48,69.54,37.71,101.07,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,377.11,295.48,149.95,82.22,19.83,158.64,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,72.24,206.13,347.38,327.09,338.30,53.34,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04,154.74,137.51,72.97,18.45,91.19
2786,124.36,166.38,330.73,309.56,32.08,104.96,323.15,305.91,228.65,89.36,7.04,77.00,90.88,21.28,119.12,125.00,9.43,81.27,94.88,42.00,99.15,133.53,163.10,66.01,140.74,76.06,166.08,89.87,65.02,120.85,95.19,120.47,145.45,200.21,349.06,346.90,224.19,120.70,33.25,55.47,164.28,54.94,92.29,242.24,226.33,15.40,100.22,116.44,138.32,107.63,53.50,7.46,53.44,42.35,85.53,141.57,284.67,374.85,295.18,388.20,67.28,66.80,116.83,188.17,213.51,170.35,50.87,20.53,79.60,124.39,33.18,80.04,86.09,159.95,148.61,154.17,112.35,47.58,41.70,120.68
2787,132.25,263.20,354.03,161.06,16.79,267.49,326.40,268.35,166.02,58.42,89.42,75.87,90.31,70.14,126.28,84.52,57.48,69.54,37.71,38.15,69.98,190.92,132.72,66.48,45.86,177.09,106.77,19.89,103.18,111.83,109.40,138.28,160.34,282.97,377.11,295.48,149.95,82.22,19.83,97.16,124.63,61.14,119.71,302.30,104.82,77.45,90.03,133.94,142.23,23.30,57.24,36.42,57.46,89.99,72.24,206.13,347.38,327.09,338.30,425.64,67.57,73.15,161.32,200.11,197.92,114.50,5.36,48.43,103.75,88.58,39.44,69.39,132.49,160.04,154.74,137.51,72.97,18.45,91.19,123.68
